Internal ID,External ID,Source
rxn17839,3.1.27.1-RXN,MetaCyc
rxn17839,3.1.27.5-RXN,MetaCyc
rxn17840,3.1.27.10-RXN,MetaCyc
rxn17840,3.2.2.22-RXN,MetaCyc
rxn17841,3.1.27.2-RXN,MetaCyc
rxn17842,3.1.27.3-RXN,MetaCyc
rxn17842,3.1.27.4-RXN,MetaCyc
rxn17842,RXN0-4701,MetaCyc
rxn17843,3.1.27.6-RXN,MetaCyc
rxn17843,RXN0-6381,MetaCyc
rxn17844,3.1.27.6-RXN,MetaCyc
rxn17844,RXN0-6381,MetaCyc
rxn17845,3.1.27.7-RXN,MetaCyc
rxn17846,3.1.27.8-RXN,MetaCyc
rxn17847,3.1.27.9-RXN,MetaCyc
rxn17848,3.1.27.9-RXN,MetaCyc
rxn17849,3.1.3.16-RXN,MetaCyc
rxn17850,3.1.3.43-RXN,MetaCyc
rxn17851,3.1.3.47-RXN,MetaCyc
rxn17852,3.1.3.52-RXN,MetaCyc
rxn17853,3.1.3.56-RXN,MetaCyc
rxn17854,3.1.3.62-RXN,MetaCyc
rxn17855,3.1.3.66-RXN,MetaCyc
rxn17856,3.1.3.67-RXN,MetaCyc
rxn17857,3.1.30.1-RXN,MetaCyc
rxn17857,3.1.30.2-RXN,MetaCyc
rxn17858,3.1.31.1-RXN,MetaCyc
rxn17859,3.1.4.10-RXN,MetaCyc
rxn17860,3.1.4.11-RXN,MetaCyc
rxn17860,RXN-13333,MetaCyc
rxn17861,3.1.4.11-RXN,MetaCyc
rxn17861,RXN-13333,MetaCyc
rxn17862,3.1.4.13-RXN,MetaCyc
rxn17863,3.1.4.15-RXN,MetaCyc
rxn17864,3.1.4.17-RXN,MetaCyc
rxn17865,3.1.4.37-RXN,MetaCyc
rxn17866,RXN-12058,MetaCyc
rxn17867,RXN-12059,MetaCyc
rxn17868,RXN-12060,MetaCyc
rxn17869,3.1.4.37-RXN,MetaCyc
rxn17874,3.1.4.39-RXN,MetaCyc
rxn17875,3.1.4.40-RXN,MetaCyc
rxn17876,3.1.4.47-RXN,MetaCyc
rxn17877,3.1.4.48-RXN,MetaCyc
rxn17878,3.1.4.49-RXN,MetaCyc
rxn17879,3.1.6.12-RXN,MetaCyc
rxn17880,3.1.6.12-RXN,MetaCyc
rxn17881,3.1.6.13-RXN,MetaCyc
rxn17882,3.1.6.13-RXN,MetaCyc
rxn17883,3.1.6.14-RXN,MetaCyc
rxn17884,3.1.6.15-RXN,MetaCyc
rxn17885,3.1.6.18-RXN,MetaCyc
rxn17886,3.1.6.18-RXN,MetaCyc
rxn17887,3.1.6.4-RXN,MetaCyc
rxn17888,3.1.6.4-RXN,MetaCyc
rxn17889,3.1.6.7-RXN,MetaCyc
rxn17890,3.2.1.1-RXN,MetaCyc
rxn17891,3.2.1.10-RXN,MetaCyc
rxn17892,3.2.1.100-RXN,MetaCyc
rxn17893,3.2.1.101-RXN,MetaCyc
rxn17894,3.2.1.102-RXN,MetaCyc
rxn17895,3.2.1.103-RXN,MetaCyc
rxn17896,3.2.1.106-RXN,MetaCyc
rxn17897,3.2.1.107-RXN,MetaCyc
rxn17898,3.2.1.109-RXN,MetaCyc
rxn17899,3.2.1.11-RXN,MetaCyc
rxn17900,3.2.1.111-RXN,MetaCyc
rxn17901,3.2.1.113-RXN,MetaCyc
rxn17902,3.2.1.114-RXN,MetaCyc
rxn17903,3.2.1.115-RXN,MetaCyc
rxn17904,3.2.1.116-RXN,MetaCyc
rxn17905,3.2.1.120-RXN,MetaCyc
rxn17906,3.2.1.121-RXN,MetaCyc
rxn17907,3.2.1.124-RXN,MetaCyc
rxn17908,3.2.1.127-RXN,MetaCyc
rxn17909,3.2.1.129-RXN,MetaCyc
rxn17910,3.2.1.130-RXN,MetaCyc
rxn17911,3.2.1.131-RXN,MetaCyc
rxn17912,3.2.1.132-RXN,MetaCyc
rxn17913,3.2.1.133-RXN,MetaCyc
rxn17914,3.2.1.135-RXN,MetaCyc
rxn17915,3.2.1.136-RXN,MetaCyc
rxn17916,3.2.1.136-RXN,MetaCyc
rxn17917,3.2.1.137-RXN,MetaCyc
rxn17918,3.2.1.139-RXN,MetaCyc
rxn17919,3.2.1.14-RXN,MetaCyc
rxn17920,3.2.1.14-RXN,MetaCyc
rxn17921,3.2.1.14-RXN,MetaCyc
rxn17922,3.2.1.141-RXN,MetaCyc
rxn17923,3.2.1.142-RXN,MetaCyc
rxn17924,3.2.1.143-RXN,MetaCyc
rxn17925,3.2.1.144-RXN,MetaCyc
rxn17926,3.2.1.146-RXN,MetaCyc
rxn17927,3.2.1.149-RXN,MetaCyc
rxn17928,3.2.1.150-RXN,MetaCyc
rxn17929,3.2.1.150-RXN,MetaCyc
rxn17930,3.2.1.151-RXN,MetaCyc
rxn17930,3.2.1.155-RXN,MetaCyc
rxn17931,3.2.1.152-RXN,MetaCyc
rxn17932,3.2.1.153-RXN,MetaCyc
rxn17933,3.2.1.154-RXN,MetaCyc
rxn17934,3.2.1.156-RXN,MetaCyc
rxn17935,3.2.1.157-RXN,MetaCyc
rxn17936,3.2.1.158-RXN,MetaCyc
rxn17937,3.2.1.158-RXN,MetaCyc
rxn17938,3.2.1.159-RXN,MetaCyc
rxn17939,3.2.1.161-RXN,MetaCyc
rxn17940,3.2.1.162-RXN,MetaCyc
rxn17941,3.2.1.162-RXN,MetaCyc
rxn17942,3.2.1.163-RXN,MetaCyc
rxn17943,3.2.1.164-RXN,MetaCyc
rxn17944,3.2.1.165-RXN,MetaCyc
rxn17945,3.2.1.17-RXN,MetaCyc
rxn17946,3.2.1.18-RXN,MetaCyc
rxn17947,3.2.1.21-RXN,MetaCyc
rxn17948,3.2.1.21-RXN,MetaCyc
rxn17949,3.2.1.21-RXN,MetaCyc
rxn17950,3.2.1.23-RXN,MetaCyc
rxn17951,3.2.1.24-RXN,MetaCyc
rxn17952,3.2.1.25-RXN,MetaCyc
rxn17953,3.2.1.26-RXN,MetaCyc
rxn17954,3.2.1.32-RXN,MetaCyc
rxn17955,3.2.1.32-RXN,MetaCyc
rxn17956,3.2.1.33-RXN,MetaCyc
rxn17957,3.2.1.35-RXN,MetaCyc
rxn17958,3.2.1.35-RXN,MetaCyc
rxn17959,3.2.1.36-RXN,MetaCyc
rxn17960,3.2.1.37-RXN,MetaCyc
rxn17961,3.2.1.38-RXN,MetaCyc
rxn17962,3.2.1.40-RXN,MetaCyc
rxn17963,3.2.1.43-RXN,MetaCyc
rxn17964,3.2.1.44-RXN,MetaCyc
rxn17965,3.2.1.47-RXN,MetaCyc
rxn17966,3.2.1.49-RXN,MetaCyc
rxn17967,3.2.1.49-RXN,MetaCyc
rxn17968,3.2.1.50-RXN,MetaCyc
rxn17969,3.2.1.52-RXN,MetaCyc
rxn17970,3.2.1.52-RXN,MetaCyc
rxn17971,3.2.1.53-RXN,MetaCyc
rxn17972,3.2.1.55-RXN,MetaCyc
rxn17973,3.2.1.55-RXN,MetaCyc
rxn17974,3.2.1.56-RXN,MetaCyc
rxn17976,3.2.1.57-RXN,MetaCyc
rxn17977,3.2.1.58-RXN,MetaCyc
rxn17977,3.2.1.59-RXN,MetaCyc
rxn17977,MALTODEXGLUCOSID-RXN,MetaCyc
rxn17978,3.2.1.6-RXN,MetaCyc
rxn17979,3.2.1.60-RXN,MetaCyc
rxn17980,3.2.1.61-RXN,MetaCyc
rxn17981,3.2.1.64-RXN,MetaCyc
rxn17982,3.2.1.65-RXN,MetaCyc
rxn17983,3.2.1.68-RXN,MetaCyc
rxn17983,RXN-12384,MetaCyc
rxn17983,RXN-1827,MetaCyc
rxn17984,3.2.1.7-RXN,MetaCyc
rxn17985,3.2.1.70-RXN,MetaCyc
rxn17986,3.2.1.71-RXN,MetaCyc
rxn17987,3.2.1.72-RXN,MetaCyc
rxn17988,3.2.1.73-RXN,MetaCyc
rxn17989,3.2.1.74-RXN,MetaCyc
rxn17990,3.2.1.75-RXN,MetaCyc
rxn17991,3.2.1.76-RXN,MetaCyc
rxn17992,3.2.1.77-RXN,MetaCyc
rxn17993,3.2.1.78-RXN,MetaCyc
rxn17994,3.2.1.8-RXN,MetaCyc
rxn17995,3.2.1.8-RXN,MetaCyc
rxn17996,3.2.1.80-RXN,MetaCyc
rxn17997,3.2.1.81-RXN,MetaCyc
rxn17998,3.2.1.81-RXN,MetaCyc
rxn17999,3.2.1.82-RXN,MetaCyc
rxn18000,3.2.1.83-RXN,MetaCyc
rxn18001,3.2.1.84-RXN,MetaCyc
rxn18002,3.2.1.87-RXN,MetaCyc
rxn18003,3.2.1.89-RXN,MetaCyc
rxn18004,3.2.1.91-RXN,MetaCyc
rxn18004,RXN-12420,MetaCyc
rxn18005,3.2.1.92-RXN,MetaCyc
rxn18006,3.2.1.94-RXN,MetaCyc
rxn18007,3.2.1.95-RXN,MetaCyc
rxn18008,3.2.1.96-RXN,MetaCyc
rxn18009,3.2.1.97-RXN,MetaCyc
rxn18010,3.2.1.97-RXN,MetaCyc
rxn18011,3.2.1.98-RXN,MetaCyc
rxn18011,RXN0-5181,MetaCyc
rxn18012,3.2.1.99-RXN,MetaCyc
rxn18013,3.2.1.99-RXN,MetaCyc
rxn18014,3.2.2.10-RXN,MetaCyc
rxn18015,3.2.2.15-RXN,MetaCyc
rxn18016,3.2.2.17-RXN,MetaCyc
rxn18017,3.2.2.20-RXN,MetaCyc
rxn18018,3.2.2.21-RXN,MetaCyc
rxn18019,3.2.2.23-RXN,MetaCyc
rxn18020,3.2.2.24-RXN,MetaCyc
rxn18021,3.3.2.10-RXN,MetaCyc
rxn18022,3.3.2.2-RXN,MetaCyc
rxn18023,3.3.2.5-RXN,MetaCyc
rxn18024,3.3.2.8-RXN,MetaCyc
rxn18025,RXN-9464,MetaCyc
rxn18026,3.4.11.1-RXN,MetaCyc
rxn18026,3.4.11.14-RXN,MetaCyc
rxn18026,3.4.11.16-RXN,MetaCyc
rxn18026,3.4.11.9-RXN,MetaCyc
rxn18026,3.4.16.5-RXN,MetaCyc
rxn18026,3.4.17.18-RXN,MetaCyc
rxn18026,3.4.17.19-RXN,MetaCyc
rxn18027,3.4.11.10-RXN,MetaCyc
rxn18028,3.4.11.13-RXN,MetaCyc
rxn18028,3.4.11.22-RXN,MetaCyc
rxn18028,RXN0-5051,MetaCyc
rxn18028,RXN0-5052,MetaCyc
rxn18028,RXN0-5204,MetaCyc
rxn18029,3.4.11.15-RXN,MetaCyc
rxn18029,3.4.11.20-RXN,MetaCyc
rxn18029,3.4.11.21-RXN,MetaCyc
rxn18029,3.4.11.3-RXN,MetaCyc
rxn18029,3.4.11.6-RXN,MetaCyc
rxn18029,3.4.18.1-RXN,MetaCyc
rxn18029,3.4.21.1-RXN,MetaCyc
rxn18029,3.4.21.10-RXN,MetaCyc
rxn18029,3.4.21.100-RXN,MetaCyc
rxn18029,3.4.21.102-RXN,MetaCyc
rxn18029,3.4.21.106-RXN,MetaCyc
rxn18029,3.4.21.107-RXN,MetaCyc
rxn18029,3.4.21.108-RXN,MetaCyc
rxn18029,3.4.21.109-RXN,MetaCyc
rxn18029,3.4.21.112-RXN,MetaCyc
rxn18029,3.4.21.117-RXN,MetaCyc
rxn18029,3.4.21.118-RXN,MetaCyc
rxn18029,3.4.21.12-RXN,MetaCyc
rxn18029,3.4.21.19-RXN,MetaCyc
rxn18029,3.4.21.2-RXN,MetaCyc
rxn18029,3.4.21.20-RXN,MetaCyc
rxn18029,3.4.21.25-RXN,MetaCyc
rxn18029,3.4.21.26-RXN,MetaCyc
rxn18029,3.4.21.3-RXN,MetaCyc
rxn18029,3.4.21.34-RXN,MetaCyc
rxn18029,3.4.21.35-RXN,MetaCyc
rxn18029,3.4.21.36-RXN,MetaCyc
rxn18029,3.4.21.37-RXN,MetaCyc
rxn18029,3.4.21.39-RXN,MetaCyc
rxn18029,3.4.21.4-RXN,MetaCyc
rxn18029,3.4.21.48-RXN,MetaCyc
rxn18029,3.4.21.49-RXN,MetaCyc
rxn18029,3.4.21.50-RXN,MetaCyc
rxn18029,3.4.21.53-RXN,MetaCyc
rxn18029,3.4.21.57-RXN,MetaCyc
rxn18029,3.4.21.59-RXN,MetaCyc
rxn18029,3.4.21.61-RXN,MetaCyc
rxn18029,3.4.21.62-RXN,MetaCyc
rxn18029,3.4.21.63-RXN,MetaCyc
rxn18029,3.4.21.64-RXN,MetaCyc
rxn18029,3.4.21.65-RXN,MetaCyc
rxn18029,3.4.21.66-RXN,MetaCyc
rxn18029,3.4.21.67-RXN,MetaCyc
rxn18029,3.4.21.70-RXN,MetaCyc
rxn18029,3.4.21.71-RXN,MetaCyc
rxn18029,3.4.21.76-RXN,MetaCyc
rxn18029,3.4.21.78-RXN,MetaCyc
rxn18029,3.4.21.79-RXN,MetaCyc
rxn18029,3.4.21.80-RXN,MetaCyc
rxn18029,3.4.21.81-RXN,MetaCyc
rxn18029,3.4.21.82-RXN,MetaCyc
rxn18029,3.4.21.87-RXN,MetaCyc
rxn18029,3.4.21.90-RXN,MetaCyc
rxn18029,3.4.21.91-RXN,MetaCyc
rxn18029,3.4.21.92-RXN,MetaCyc
rxn18029,3.4.21.93-RXN,MetaCyc
rxn18029,3.4.21.94-RXN,MetaCyc
rxn18029,3.4.21.96-RXN,MetaCyc
rxn18029,3.4.21.97-RXN,MetaCyc
rxn18029,3.4.21.99-RXN,MetaCyc
rxn18029,3.4.22.1-RXN,MetaCyc
rxn18029,3.4.22.10-RXN,MetaCyc
rxn18029,3.4.22.15-RXN,MetaCyc
rxn18029,3.4.22.16-RXN,MetaCyc
rxn18029,3.4.22.17-RXN,MetaCyc
rxn18029,3.4.22.2-RXN,MetaCyc
rxn18029,3.4.22.25-RXN,MetaCyc
rxn18029,3.4.22.27-RXN,MetaCyc
rxn18029,3.4.22.3-RXN,MetaCyc
rxn18029,3.4.22.30-RXN,MetaCyc
rxn18029,3.4.22.31-RXN,MetaCyc
rxn18029,3.4.22.32-RXN,MetaCyc
rxn18029,3.4.22.33-RXN,MetaCyc
rxn18029,3.4.22.34-RXN,MetaCyc
rxn18029,3.4.22.35-RXN,MetaCyc
rxn18029,3.4.22.37-RXN,MetaCyc
rxn18029,3.4.22.38-RXN,MetaCyc
rxn18029,3.4.22.39-RXN,MetaCyc
rxn18029,3.4.22.41-RXN,MetaCyc
rxn18029,3.4.22.42-RXN,MetaCyc
rxn18029,3.4.22.43-RXN,MetaCyc
rxn18029,3.4.22.44-RXN,MetaCyc
rxn18029,3.4.22.46-RXN,MetaCyc
rxn18029,3.4.22.47-RXN,MetaCyc
rxn18029,3.4.22.50-RXN,MetaCyc
rxn18029,3.4.22.51-RXN,MetaCyc
rxn18029,3.4.22.6-RXN,MetaCyc
rxn18029,3.4.22.67-RXN,MetaCyc
rxn18029,3.4.22.7-RXN,MetaCyc
rxn18029,3.4.22.8-RXN,MetaCyc
rxn18029,3.4.23.1-RXN,MetaCyc
rxn18029,3.4.23.12-RXN,MetaCyc
rxn18029,3.4.23.16-RXN,MetaCyc
rxn18029,3.4.23.18-RXN,MetaCyc
rxn18029,3.4.23.19-RXN,MetaCyc
rxn18029,3.4.23.2-RXN,MetaCyc
rxn18029,3.4.23.20-RXN,MetaCyc
rxn18029,3.4.23.21-RXN,MetaCyc
rxn18029,3.4.23.22-RXN,MetaCyc
rxn18029,3.4.23.23-RXN,MetaCyc
rxn18029,3.4.23.24-RXN,MetaCyc
rxn18029,3.4.23.25-RXN,MetaCyc
rxn18029,3.4.23.26-RXN,MetaCyc
rxn18029,3.4.23.27-RXN,MetaCyc
rxn18029,3.4.23.28-RXN,MetaCyc
rxn18029,3.4.23.29-RXN,MetaCyc
rxn18029,3.4.23.3-RXN,MetaCyc
rxn18029,3.4.23.31-RXN,MetaCyc
rxn18029,3.4.23.32-RXN,MetaCyc
rxn18029,3.4.23.34-RXN,MetaCyc
rxn18029,3.4.23.40-RXN,MetaCyc
rxn18029,3.4.23.41-RXN,MetaCyc
rxn18029,3.4.23.42-RXN,MetaCyc
rxn18029,3.4.23.44-RXN,MetaCyc
rxn18029,3.4.23.5-RXN,MetaCyc
rxn18029,3.4.24.1-RXN,MetaCyc
rxn18029,3.4.24.11-RXN,MetaCyc
rxn18029,3.4.24.12-RXN,MetaCyc
rxn18029,3.4.24.15-RXN,MetaCyc
rxn18029,3.4.24.17-RXN,MetaCyc
rxn18029,3.4.24.18-RXN,MetaCyc
rxn18029,3.4.24.20-RXN,MetaCyc
rxn18029,3.4.24.21-RXN,MetaCyc
rxn18029,3.4.24.22-RXN,MetaCyc
rxn18029,3.4.24.23-RXN,MetaCyc
rxn18029,3.4.24.24-RXN,MetaCyc
rxn18029,3.4.24.25-RXN,MetaCyc
rxn18029,3.4.24.26-RXN,MetaCyc
rxn18029,3.4.24.27-RXN,MetaCyc
rxn18029,3.4.24.28-RXN,MetaCyc
rxn18029,3.4.24.29-RXN,MetaCyc
rxn18029,3.4.24.30-RXN,MetaCyc
rxn18029,3.4.24.31-RXN,MetaCyc
rxn18029,3.4.24.33-RXN,MetaCyc
rxn18029,3.4.24.34-RXN,MetaCyc
rxn18029,3.4.24.35-RXN,MetaCyc
rxn18029,3.4.24.36-RXN,MetaCyc
rxn18029,3.4.24.37-RXN,MetaCyc
rxn18029,3.4.24.39-RXN,MetaCyc
rxn18029,3.4.24.40-RXN,MetaCyc
rxn18029,3.4.24.41-RXN,MetaCyc
rxn18029,3.4.24.42-RXN,MetaCyc
rxn18029,3.4.24.61-RXN,MetaCyc
rxn18029,3.4.24.62-RXN,MetaCyc
rxn18029,3.4.24.66-RXN,MetaCyc
rxn18029,3.4.24.67-RXN,MetaCyc
rxn18029,3.4.24.72-RXN,MetaCyc
rxn18029,3.4.24.74-RXN,MetaCyc
rxn18029,3.4.24.83-RXN,MetaCyc
rxn18029,3.4.25.1-RXN,MetaCyc
rxn18029,DISULISOM-RXN,MetaCyc
rxn18029,RXN-11694,MetaCyc
rxn18029,RXN-11699,MetaCyc
rxn18029,RXN-12014,MetaCyc
rxn18029,RXN-12015,MetaCyc
rxn18029,RXN-12018,MetaCyc
rxn18029,RXN0-5103,MetaCyc
rxn18030,3.4.11.17-RXN,MetaCyc
rxn18031,3.4.11.18-RXN,MetaCyc
rxn18032,3.4.11.19-RXN,MetaCyc
rxn18033,3.4.11.2-RXN,MetaCyc
rxn18033,RXN0-3182,MetaCyc
rxn18033,RXN0-5195,MetaCyc
rxn18034,3.4.11.24-RXN,MetaCyc
rxn18035,3.4.11.4-RXN,MetaCyc
rxn18036,3.4.11.5-RXN,MetaCyc
rxn18037,3.4.11.7-RXN,MetaCyc
rxn18038,3.4.13.12-RXN,MetaCyc
rxn18039,RXN0-6985,MetaCyc
rxn18040,3.4.13.17-RXN,MetaCyc
rxn18040,3.4.13.18-RXN,MetaCyc
rxn18040,3.4.13.19-RXN,MetaCyc
rxn18040,3.4.13.4-RXN,MetaCyc
rxn18040,3.4.13.5-RXN,MetaCyc
rxn18041,RXN0-6982,MetaCyc
rxn18042,RXN0-6988,MetaCyc
rxn18043,3.4.13.7-RXN,MetaCyc
rxn18044,RXN0-6980,MetaCyc
rxn18045,RXN0-6984,MetaCyc
rxn18046,3.4.13.17-RXN,MetaCyc
rxn18046,3.4.13.18-RXN,MetaCyc
rxn18046,3.4.13.19-RXN,MetaCyc
rxn18046,3.4.13.4-RXN,MetaCyc
rxn18046,3.4.13.5-RXN,MetaCyc
rxn18047,3.4.13.20-RXN,MetaCyc
rxn18048,3.4.13.21-RXN,MetaCyc
rxn18049,3.4.13.9-RXN,MetaCyc
rxn18050,3.4.14.1-RXN,MetaCyc
rxn18051,3.4.14.10-RXN,MetaCyc
rxn18051,3.4.14.9-RXN,MetaCyc
rxn18052,3.4.14.11-RXN,MetaCyc
rxn18053,3.4.14.12-RXN,MetaCyc
rxn18054,3.4.14.2-RXN,MetaCyc
rxn18054,3.4.14.4-RXN,MetaCyc
rxn18054,3.4.15.1-RXN,MetaCyc
rxn18054,3.4.15.4-RXN,MetaCyc
rxn18054,3.4.15.5-RXN,MetaCyc
rxn18055,3.4.14.5-RXN,MetaCyc
rxn18056,3.4.14.6-RXN,MetaCyc
rxn18057,3.4.14.2-RXN,MetaCyc
rxn18057,3.4.14.4-RXN,MetaCyc
rxn18057,3.4.15.1-RXN,MetaCyc
rxn18057,3.4.15.4-RXN,MetaCyc
rxn18057,3.4.15.5-RXN,MetaCyc
rxn18058,3.4.15.6-RXN,MetaCyc
rxn18059,3.4.16.2-RXN,MetaCyc
rxn18060,3.4.16.4-RXN,MetaCyc
rxn18061,3.4.16.4-RXN,MetaCyc
rxn18062,3.4.16.6-RXN,MetaCyc
rxn18062,3.4.17.20-RXN,MetaCyc
rxn18062,3.4.17.22-RXN,MetaCyc
rxn18062,CARBOXYPEPTIDASE-B-RXN,MetaCyc
rxn18062,CARBOXYPEPTIDASE-H-RXN,MetaCyc
rxn18063,3.4.16.6-RXN,MetaCyc
rxn18063,3.4.17.20-RXN,MetaCyc
rxn18063,3.4.17.22-RXN,MetaCyc
rxn18063,CARBOXYPEPTIDASE-B-RXN,MetaCyc
rxn18063,CARBOXYPEPTIDASE-H-RXN,MetaCyc
rxn18064,3.4.17.11-RXN,MetaCyc
rxn18065,3.4.17.12-RXN,MetaCyc
rxn18066,3.4.17.13-RXN,MetaCyc
rxn18067,3.4.17.14-RXN,MetaCyc
rxn18068,3.4.17.15-RXN,MetaCyc
rxn18069,3.4.17.16-RXN,MetaCyc
rxn18070,3.4.17.17-RXN,MetaCyc
rxn18071,3.4.17.21-RXN,MetaCyc
rxn18071,RXN-3741,MetaCyc
rxn18072,3.4.19.11-RXN,MetaCyc
rxn18073,3.4.19.12-RXN,MetaCyc
rxn18073,UBIQUITIN-THIOLESTERASE-RXN,MetaCyc
rxn18074,3.4.19.5-RXN,MetaCyc
rxn18075,3.4.19.6-RXN,MetaCyc
rxn18075,PYROGLUTAMYL-PEPTIDASE-I-RXN,MetaCyc
rxn18076,3.4.19.7-RXN,MetaCyc
rxn18077,3.4.19.9-RXN,MetaCyc
rxn18078,3.4.21.101-RXN,MetaCyc
rxn18079,3.4.11.15-RXN,MetaCyc
rxn18079,3.4.11.20-RXN,MetaCyc
rxn18079,3.4.11.21-RXN,MetaCyc
rxn18079,3.4.11.3-RXN,MetaCyc
rxn18079,3.4.11.6-RXN,MetaCyc
rxn18079,3.4.18.1-RXN,MetaCyc
rxn18079,3.4.21.1-RXN,MetaCyc
rxn18079,3.4.21.10-RXN,MetaCyc
rxn18079,3.4.21.100-RXN,MetaCyc
rxn18079,3.4.21.102-RXN,MetaCyc
rxn18079,3.4.21.106-RXN,MetaCyc
rxn18079,3.4.21.107-RXN,MetaCyc
rxn18079,3.4.21.108-RXN,MetaCyc
rxn18079,3.4.21.109-RXN,MetaCyc
rxn18079,3.4.21.112-RXN,MetaCyc
rxn18079,3.4.21.117-RXN,MetaCyc
rxn18079,3.4.21.118-RXN,MetaCyc
rxn18079,3.4.21.12-RXN,MetaCyc
rxn18079,3.4.21.19-RXN,MetaCyc
rxn18079,3.4.21.2-RXN,MetaCyc
rxn18079,3.4.21.20-RXN,MetaCyc
rxn18079,3.4.21.25-RXN,MetaCyc
rxn18079,3.4.21.26-RXN,MetaCyc
rxn18079,3.4.21.3-RXN,MetaCyc
rxn18079,3.4.21.34-RXN,MetaCyc
rxn18079,3.4.21.35-RXN,MetaCyc
rxn18079,3.4.21.36-RXN,MetaCyc
rxn18079,3.4.21.37-RXN,MetaCyc
rxn18079,3.4.21.39-RXN,MetaCyc
rxn18079,3.4.21.4-RXN,MetaCyc
rxn18079,3.4.21.48-RXN,MetaCyc
rxn18079,3.4.21.49-RXN,MetaCyc
rxn18079,3.4.21.50-RXN,MetaCyc
rxn18079,3.4.21.53-RXN,MetaCyc
rxn18079,3.4.21.57-RXN,MetaCyc
rxn18079,3.4.21.59-RXN,MetaCyc
rxn18079,3.4.21.61-RXN,MetaCyc
rxn18079,3.4.21.62-RXN,MetaCyc
rxn18079,3.4.21.63-RXN,MetaCyc
rxn18079,3.4.21.64-RXN,MetaCyc
rxn18079,3.4.21.65-RXN,MetaCyc
rxn18079,3.4.21.66-RXN,MetaCyc
rxn18079,3.4.21.67-RXN,MetaCyc
rxn18079,3.4.21.70-RXN,MetaCyc
rxn18079,3.4.21.71-RXN,MetaCyc
rxn18079,3.4.21.76-RXN,MetaCyc
rxn18079,3.4.21.78-RXN,MetaCyc
rxn18079,3.4.21.79-RXN,MetaCyc
rxn18079,3.4.21.80-RXN,MetaCyc
rxn18079,3.4.21.81-RXN,MetaCyc
rxn18079,3.4.21.82-RXN,MetaCyc
rxn18079,3.4.21.87-RXN,MetaCyc
rxn18079,3.4.21.90-RXN,MetaCyc
rxn18079,3.4.21.91-RXN,MetaCyc
rxn18079,3.4.21.92-RXN,MetaCyc
rxn18079,3.4.21.93-RXN,MetaCyc
rxn18079,3.4.21.94-RXN,MetaCyc
rxn18079,3.4.21.96-RXN,MetaCyc
rxn18079,3.4.21.97-RXN,MetaCyc
rxn18079,3.4.21.99-RXN,MetaCyc
rxn18079,3.4.22.1-RXN,MetaCyc
rxn18079,3.4.22.10-RXN,MetaCyc
rxn18079,3.4.22.15-RXN,MetaCyc
rxn18079,3.4.22.16-RXN,MetaCyc
rxn18079,3.4.22.17-RXN,MetaCyc
rxn18079,3.4.22.2-RXN,MetaCyc
rxn18079,3.4.22.25-RXN,MetaCyc
rxn18079,3.4.22.27-RXN,MetaCyc
rxn18079,3.4.22.3-RXN,MetaCyc
rxn18079,3.4.22.30-RXN,MetaCyc
rxn18079,3.4.22.31-RXN,MetaCyc
rxn18079,3.4.22.32-RXN,MetaCyc
rxn18079,3.4.22.33-RXN,MetaCyc
rxn18079,3.4.22.34-RXN,MetaCyc
rxn18079,3.4.22.35-RXN,MetaCyc
rxn18079,3.4.22.37-RXN,MetaCyc
rxn18079,3.4.22.38-RXN,MetaCyc
rxn18079,3.4.22.39-RXN,MetaCyc
rxn18079,3.4.22.41-RXN,MetaCyc
rxn18079,3.4.22.42-RXN,MetaCyc
rxn18079,3.4.22.43-RXN,MetaCyc
rxn18079,3.4.22.44-RXN,MetaCyc
rxn18079,3.4.22.46-RXN,MetaCyc
rxn18079,3.4.22.47-RXN,MetaCyc
rxn18079,3.4.22.50-RXN,MetaCyc
rxn18079,3.4.22.51-RXN,MetaCyc
rxn18079,3.4.22.6-RXN,MetaCyc
rxn18079,3.4.22.67-RXN,MetaCyc
rxn18079,3.4.22.7-RXN,MetaCyc
rxn18079,3.4.22.8-RXN,MetaCyc
rxn18079,3.4.23.1-RXN,MetaCyc
rxn18079,3.4.23.12-RXN,MetaCyc
rxn18079,3.4.23.16-RXN,MetaCyc
rxn18079,3.4.23.18-RXN,MetaCyc
rxn18079,3.4.23.19-RXN,MetaCyc
rxn18079,3.4.23.2-RXN,MetaCyc
rxn18079,3.4.23.20-RXN,MetaCyc
rxn18079,3.4.23.21-RXN,MetaCyc
rxn18079,3.4.23.22-RXN,MetaCyc
rxn18079,3.4.23.23-RXN,MetaCyc
rxn18079,3.4.23.24-RXN,MetaCyc
rxn18079,3.4.23.25-RXN,MetaCyc
rxn18079,3.4.23.26-RXN,MetaCyc
rxn18079,3.4.23.27-RXN,MetaCyc
rxn18079,3.4.23.28-RXN,MetaCyc
rxn18079,3.4.23.29-RXN,MetaCyc
rxn18079,3.4.23.3-RXN,MetaCyc
rxn18079,3.4.23.31-RXN,MetaCyc
rxn18079,3.4.23.32-RXN,MetaCyc
rxn18079,3.4.23.34-RXN,MetaCyc
rxn18079,3.4.23.40-RXN,MetaCyc
rxn18079,3.4.23.41-RXN,MetaCyc
rxn18079,3.4.23.42-RXN,MetaCyc
rxn18079,3.4.23.44-RXN,MetaCyc
rxn18079,3.4.23.5-RXN,MetaCyc
