Internal ID,External ID,Source
MNXM1106956,CPD-18919,MetaCyc
MNXM1106959,CPD-12753,MetaCyc
MNXM1106963,CPD-17912,MetaCyc
MNXM1106964,CPD-12596,MetaCyc
MNXM1106967,CPD-18366,MetaCyc
MNXM1106968,CPD-11602,MetaCyc
MNXM1106974,CPD-9527,MetaCyc
MNXM1106976,CPD-318,MetaCyc
MNXM1106983,CPD-13896,MetaCyc
MNXM1106985,CPD0-1101,MetaCyc
MNXM1106987,CPD-13453,MetaCyc
MNXM1106989,CPD-8996,MetaCyc
MNXM1106990,CPD-8997,MetaCyc
MNXM1106993,CPD-18364,MetaCyc
MNXM1106995,BETA-D-GAL-1-3-D-GLCNAC,MetaCyc
MNXM1106997,CPD-18581,MetaCyc
MNXM1107049,CPD-12563,MetaCyc
MNXM1107073,CPD-460,MetaCyc
MNXM11071,Cis-delta-3-decenoyl-ACPs,MetaCyc
MNXM1107104,CPD-4751,MetaCyc
MNXM1107110,CPD-19842,MetaCyc
MNXM1107111,2-DEOXY-D-GLUCOSE,MetaCyc
MNXM1107114,CPD-10044,MetaCyc
MNXM1107115,4-isopropenyl-7-methyloxepan-2-one,MetaCyc
MNXM1107117,Vitamin-A,MetaCyc
MNXM1107118,CPD-13290,MetaCyc
MNXM1107120,CPD-13292,MetaCyc
MNXM1107130,CPD-48,MetaCyc
MNXM1107135,CPD-16943,MetaCyc
MNXM1107136,UNDECAPRENYL-DIPHOSPHATE,MetaCyc
MNXM1107139,GLYCOL,MetaCyc
MNXM1107139,Sugar-alcohols,MetaCyc
MNXM1107141,1-DEOXYXYLONOJIRIMYCIN,MetaCyc
MNXM1107143,CPD-8158,MetaCyc
MNXM1107146,CPD-21227,MetaCyc
MNXM1107158,6-Hydroxy-3-isopropenylheptanoates,MetaCyc
MNXM1107159,CPD-10047,MetaCyc
MNXM1107161,CPD-10120,MetaCyc
MNXM1107162,CPD0-1393,MetaCyc
MNXM1107167,CPD-20407,MetaCyc
MNXM1107169,CPD-20050,MetaCyc
MNXM1107183,CPD-7633,MetaCyc
MNXM1107192,MAL,MetaCyc
MNXM1107193,RS-Malate,MetaCyc
MNXM1107196,CPD0-1357,MetaCyc
MNXM11072,cis-delta11-3-hydroxymelissoyl-ACPs,MetaCyc
MNXM1107200,CPD-12599,MetaCyc
MNXM1107209,CPD-1834,MetaCyc
MNXM1107211,CPD0-1401,MetaCyc
MNXM1107213,Phosphoserines,MetaCyc
MNXM1107214,3-P-SERINE,MetaCyc
MNXM1107216,VITAMIN_D3,MetaCyc
MNXM1107218,5-METHYLAMINOMETHYL-2-SELENOURIDINE,MetaCyc
MNXM1107220,5-METHYLAMINOMETHYL-2-THIOURIDINE,MetaCyc
MNXM1107229,OXIDIZED-LUCIFERIN,MetaCyc
MNXM1107230,CPD-17291,MetaCyc
MNXM1107271,Fructose,MetaCyc
MNXM1107271,L-Fructofuranose,MetaCyc
MNXM1107271,L-Fructose,MetaCyc
MNXM1107272,CPD-10729,MetaCyc
MNXM1107290,CPD197R-8,MetaCyc
MNXM1107292,Lewis-Antigen,MetaCyc
MNXM1107294,CPD-13746,MetaCyc
MNXM1107295,CPD-16554,MetaCyc
MNXM11073,cis-delta11-3-oxo-melissoyl-ACPs,MetaCyc
MNXM1107300,CPD-14554,MetaCyc
MNXM1107338,CPD-22683,MetaCyc
MNXM1107345,CPD-23439,MetaCyc
MNXM1107351,CPD-429,MetaCyc
MNXM1107358,CPD-18397,MetaCyc
MNXM1107374,CPD-18374,MetaCyc
MNXM1107387,CPD-12561,MetaCyc
MNXM1107390,CPD-15617,MetaCyc
MNXM1107390,Oleandrose,MetaCyc
MNXM1107393,HYDROXYPYRIDINE-N-OXIDE,MetaCyc
MNXM1107395,CPD-12846,MetaCyc
MNXM1107399,CPD-19835,MetaCyc
MNXM11074,cis-delta11-melissoyl-ACPs,MetaCyc
MNXM1107401,CPD-19834,MetaCyc
MNXM1107407,CPD-18854,MetaCyc
MNXM1107408,CPD-18855,MetaCyc
MNXM1107410,UDP-N-ACETYLMURAMATE,MetaCyc
MNXM1107411,CPD0-1338,MetaCyc
MNXM1107412,CPD-18856,MetaCyc
MNXM1107418,Elemental-Sulfur,MetaCyc
MNXM1107420,CPD-8225,MetaCyc
MNXM1107423,DIETHYLDITHIOCARBAMATE,MetaCyc
MNXM1107427,CPD0-2205,MetaCyc
MNXM1107430,CPD-17673,MetaCyc
MNXM1107446,CPD-7699,MetaCyc
MNXM1107446,CPD0-1701,MetaCyc
MNXM1107452,CPD-7005,MetaCyc
MNXM1107463,CPD-12386,MetaCyc
MNXM1107465,CPD-16382,MetaCyc
MNXM1107468,CPD-13505,MetaCyc
MNXM1107475,CPD-12461,MetaCyc
MNXM1107482,CPD-13786,MetaCyc
MNXM1107486,CPD-22095,MetaCyc
MNXM1107496,CPD-17052,MetaCyc
MNXM11075,cis-delta13-3-hydroxylacceroyl-ACPs,MetaCyc
MNXM1107504,CPD-18504,MetaCyc
MNXM1107508,CPD-17672,MetaCyc
MNXM1107510,CPD0-919,MetaCyc
MNXM1107517,CPD-19556,MetaCyc
MNXM1107520,CPD-21747,MetaCyc
MNXM1107521,CPD-11439,MetaCyc
MNXM1107526,CPD0-920,MetaCyc
MNXM1107530,CPD-9035,MetaCyc
MNXM1107533,6-isopropenyl-3-methyloxepan-2-one,MetaCyc
MNXM1107534,CPD-10048,MetaCyc
MNXM1107535,CPD-13899,MetaCyc
MNXM1107543,CPD-18370,MetaCyc
MNXM1107545,CPD-18368,MetaCyc
MNXM1107548,CPD-18403,MetaCyc
MNXM1107549,CPD-18369,MetaCyc
MNXM1107551,CPD-18367,MetaCyc
MNXM1107554,CPD-18394,MetaCyc
MNXM1107557,CPD-18392,MetaCyc
MNXM1107558,CPD-18362,MetaCyc
MNXM1107561,CPD-18361,MetaCyc
MNXM1107567,CPD-18400,MetaCyc
MNXM1107569,CPD-18399,MetaCyc
MNXM1107570,CPD-18360,MetaCyc
MNXM1107573,CPD-18359,MetaCyc
MNXM1107574,N-ACETYL-D-GALACTOSAMINE-6-PHOSPHATE,MetaCyc
MNXM1107581,CPD-18324,MetaCyc
MNXM1107583,CPD-7661,MetaCyc
MNXM1107584,CPD-12712,MetaCyc
MNXM1107586,CPD-12560,MetaCyc
MNXM1107589,CPD0-1052,MetaCyc
MNXM1107594,RX,MetaCyc
MNXM11076,cis-delta13-3-oxo-lacceroyl-ACPs,MetaCyc
MNXM1107604,CPD-9137,MetaCyc
MNXM1107607,CPD-18402,MetaCyc
MNXM1107608,CPD-18365,MetaCyc
MNXM1107610,CPD-18363,MetaCyc
MNXM1107614,CPD-17515,MetaCyc
MNXM1107618,CPD-19911,MetaCyc
MNXM1107620,CPD0-1472,MetaCyc
MNXM1107623,FMNH2,MetaCyc
MNXM1107623,Red-FMNH2-Flavoproteins,MetaCyc
MNXM1107623,Reduced-flavodoxins,MetaCyc
MNXM1107629,CPD-18738,MetaCyc
MNXM1107635,BENZOSEMIQUINONE,MetaCyc
MNXM1107644,BUTHIONINE-SULFOXIMINE,MetaCyc
MNXM1107645,CPD-19563,MetaCyc
MNXM1107651,CPD-1909,MetaCyc
MNXM1107651,Menthones,MetaCyc
MNXM1107665,CPD-8508,MetaCyc
MNXM1107667,CPD-14729,MetaCyc
MNXM1107671,L-ALA-GAMMA-D-GLU-DAP,MetaCyc
MNXM1107676,1-AMINO-PROPAN-2-OL,MetaCyc
MNXM1107677,CPD-19300,MetaCyc
MNXM1107680,CPD-7016,MetaCyc
MNXM1107683,RETINOATE,MetaCyc
MNXM1107683,Retinoates,MetaCyc
MNXM1107688,CPD-9588,MetaCyc
MNXM1107692,CPD-16472,MetaCyc
MNXM1107694,D-GALACTARATE,MetaCyc
MNXM1107695,D-GLUCARATE,MetaCyc
MNXM1107696,CPD-7972,MetaCyc
MNXM11077,cis-delta13-lacceroyl-ACPs,MetaCyc
MNXM1107703,DIHYDRO-DIOH-BENZOATE,MetaCyc
MNXM1107705,CPD-14020,MetaCyc
MNXM1107705,TDP-D-FUCOSAMINE,MetaCyc
MNXM1107706,CPD-11957,MetaCyc
MNXM1107708,OLEATE-CPD,MetaCyc
MNXM1107709,CPD-14260,MetaCyc
MNXM1107713,CPD-18488,MetaCyc
MNXM1107716,CPD0-1626,MetaCyc
MNXM1107722,CPD-2209,MetaCyc
MNXM1107724,CPD-31,MetaCyc
MNXM1107725,CPD-14325,MetaCyc
MNXM1107725,S-CITRAMALATE,MetaCyc
MNXM1107727,CPD-16856,MetaCyc
MNXM1107728,CPD-18427,MetaCyc
MNXM1107732,CPD0-1385,MetaCyc
MNXM1107738,CPD-13584,MetaCyc
MNXM1107739,IMINO-GROUP,MetaCyc
MNXM1107741,PRECURSOR-Z,MetaCyc
MNXM1107742,CPD-8343,MetaCyc
MNXM1107744,CPD-17063,MetaCyc
MNXM1107746,CPD-7857,MetaCyc
MNXM1107747,CPD-15953,MetaCyc
MNXM1107750,TRANS-2-HEXENOL,MetaCyc
MNXM1107753,CIT,MetaCyc
MNXM1107755,DIMETHYL-D-RIBITYL-LUMAZINE,MetaCyc
MNXM1107757,CPD-6367,MetaCyc
MNXM1107758,CPD-11691,MetaCyc
MNXM1107761,UDP-OHMYR-ACETYLGLUCOSAMINE,MetaCyc
MNXM1107764,UDP-OHMYR-GLUCOSAMINE,MetaCyc
MNXM1107765,CYCLOARTENOL,MetaCyc
MNXM1107769,HIS,MetaCyc
MNXM1107770,ARACHIDONIC_ACID,MetaCyc
MNXM1107774,2-CIS6-TRANS-FARNESOL,MetaCyc
MNXM1107775,CPD-9101,MetaCyc
MNXM1107776,2-COUMARATE,MetaCyc
MNXM1107777,CPD-7418,MetaCyc
MNXM1107786,2-LYSOPHOSPHATIDYLETHANOLAMINES,MetaCyc
MNXM1107787,Isomaltose,MetaCyc
MNXM1107788,CPD-16575,MetaCyc
MNXM1107794,CPD-9045,MetaCyc
MNXM1107795,CPD-6761,MetaCyc
MNXM1107796,CPD-14447,MetaCyc
MNXM1107797,CPD-15978,MetaCyc
MNXM1107797,CPD-507,MetaCyc
MNXM1107798,CPD-16157,MetaCyc
MNXM1107799,CPD-8347,MetaCyc
MNXM11078,cis-delta15-3-hydroxygheddoyl-ACPs,MetaCyc
MNXM1107802,FERRIC-CITRATE-COMPLEX,MetaCyc
MNXM1107804,CPD-17520,MetaCyc
MNXM1107806,CPD-17522,MetaCyc
MNXM1107808,CPD-17519,MetaCyc
MNXM1107810,CPD-17521,MetaCyc
MNXM1107821,ASN,MetaCyc
MNXM1107831,L-PHOSPHATIDATE,MetaCyc
MNXM1107835,3S-CITRYL-COA,MetaCyc
MNXM1107847,CPD-12294,MetaCyc
MNXM1107850,CPD-15986,MetaCyc
MNXM1107851,CPD-9569,MetaCyc
MNXM1107852,D-tagatopyranose,MetaCyc
MNXM1107877,C18-Phytoceramides,MetaCyc
MNXM1107882,ALPHA-ANDROSTAN-3BETA17BETA-DIOL,MetaCyc
MNXM1107889,CPD-20940,MetaCyc
MNXM1107892,CPD-21030,MetaCyc
MNXM1107895,CPD0-2288,MetaCyc
MNXM1107896,CPD-13808,MetaCyc
MNXM1107898,CPD-18719,MetaCyc
MNXM1107898,FRUCTOSE-6P,MetaCyc
MNXM1107899,CPD-18720,MetaCyc
MNXM11079,cis-delta15-3-oxo-gheddoyl-ACPs,MetaCyc
MNXM1107900,CPD-9245,MetaCyc
MNXM1107901,CPD-22676,MetaCyc
MNXM1107902,NITRIC-OXIDE,MetaCyc
MNXM1107904,D-METHYL-MALONYL-COA,MetaCyc
MNXM1107905,Methylmalonyl-CoA,MetaCyc
MNXM1107906,SUPER-OXIDE,MetaCyc
MNXM1107911,Aromatic-Primary-Alcohols,MetaCyc
MNXM1107912,Primary-Alcohols,MetaCyc
MNXM1107914,SPHINGOSINE,MetaCyc
MNXM1107917,CPD-18517,MetaCyc
MNXM1107920,CPD-783,MetaCyc
MNXM1107922,CPD-8546,MetaCyc
MNXM1107923,CPD-14730,MetaCyc
MNXM1107924,CPD-15567,MetaCyc
MNXM1107925,CPD-11570,MetaCyc
MNXM1107930,N-acyl-sphingosylphosphorylcholine,MetaCyc
MNXM1107932,CPD-23505,MetaCyc
MNXM1107933,CPD-7600,MetaCyc
MNXM1107934,CPD-14140,MetaCyc
MNXM1107935,Butirosins,MetaCyc
MNXM1107938,Ganglioside-GT2,MetaCyc
MNXM1107941,DIHYDRONEOPTERIN-P,MetaCyc
MNXM1107942,CPD-9216,MetaCyc
MNXM1107945,TAGATOSE-6-PHOSPHATE,MetaCyc
MNXM1107947,ADP-D-GLYCERO-D-MANNO-HEPTOSE,MetaCyc
MNXM1107950,CPD-12331,MetaCyc
MNXM1107952,CPD-12189,MetaCyc
MNXM1107955,D-BETA-D-HEPTOSE-1-P,MetaCyc
MNXM1107960,CPD-3605,MetaCyc
MNXM1107960,Gentiobiose,MetaCyc
MNXM1107961,CPD-16571,MetaCyc
MNXM1107962,CPD-19876,MetaCyc
MNXM1107963,L-THREONATE,MetaCyc
MNXM1107964,INDOLE-3-GLYCOLATE,MetaCyc
MNXM1107967,CROTONATE,MetaCyc
MNXM1107975,CPD-157,MetaCyc
MNXM1107978,CPD-22085,MetaCyc
MNXM1107981,CPD-20392,MetaCyc
MNXM1107982,CPD-13733,MetaCyc
MNXM1107985,CINNAMALDEHYDE,MetaCyc
MNXM1107988,CPD-2181,MetaCyc
MNXM1107989,CPD-15619,MetaCyc
MNXM1107989,L-fucoses,MetaCyc
MNXM1107990,CPD-488,MetaCyc
MNXM1107992,CPD-18396,MetaCyc
MNXM1107995,CPD-10797,MetaCyc
MNXM11080,cis-delta15-gheddoyl-ACPs,MetaCyc
MNXM1108003,1-Acyl-sn-glycero-3-phosphocholines,MetaCyc
MNXM1108004,2-Lysophosphatidylcholines,MetaCyc
MNXM1108009,CPD-12490,MetaCyc
MNXM1108013,Lactosyl-Ceramides,MetaCyc
MNXM1108014,CPD0-1147,MetaCyc
MNXM1108016,NICOTINATE_NUCLEOTIDE,MetaCyc
MNXM1108018,HYDROGEN-MOLECULE,MetaCyc
MNXM1108020,ARISTOLOCHENE,MetaCyc
MNXM1108021,CPD-4664,MetaCyc
MNXM1108022,CHLORITE,MetaCyc
MNXM1108026,CPDMETA-13643,MetaCyc
MNXM1108028,CPD-321,MetaCyc
MNXM1108032,CPD-21032,MetaCyc
MNXM1108041,CPD-6365,MetaCyc
MNXM1108042,CPD-9214,MetaCyc
MNXM1108044,CPD-9211,MetaCyc
MNXM1108046,CPD-317,MetaCyc
MNXM1108050,CPD-10330,MetaCyc
MNXM1108051,D-Ribofuranose,MetaCyc
MNXM1108053,CPD-7284,MetaCyc
MNXM1108054,--CAMPHOR,MetaCyc
MNXM1108057,DIHYDROXYPENTANEDIONE,MetaCyc
MNXM1108058,CPD-13031,MetaCyc
MNXM1108059,PHENYLACETALDOXIME,MetaCyc
MNXM1108060,CPD-287,MetaCyc
MNXM1108063,L-DEHYDRO-ASCORBATE,MetaCyc
MNXM1108067,N-ACETYL-9-O-ACETYLNEURAMINATE,MetaCyc
MNXM1108069,LINOLEIC_ACID,MetaCyc
MNXM1108071,CPD-21242,MetaCyc
MNXM1108072,CIS-3-HEXENOL,MetaCyc
MNXM1108073,DPG,MetaCyc
MNXM1108077,Porphyrins,MetaCyc
MNXM1108078,PORPHYRIN-RING,MetaCyc
MNXM1108080,CPD-14815,MetaCyc
MNXM1108081,VINDOLINE,MetaCyc
MNXM1108089,2-Acylglycero-Phosphocholines,MetaCyc
MNXM1108090,CPD-14793,MetaCyc
MNXM1108092,ETOH,MetaCyc
MNXM1108094,CPD-13291,MetaCyc
MNXM1108095,Oligosaccharide-Lipid,MetaCyc
MNXM1108095,Oligosaccharide-Protein,MetaCyc
MNXM1108095,Oligosaccharide-Protein-or-Lipid,MetaCyc
MNXM11081,cis-delta17-3-hydroxyC36-ACPs,MetaCyc
MNXM1108105,CPD-21185,MetaCyc
MNXM1108113,ACETYLENE,MetaCyc
MNXM1108116,CPD-861,MetaCyc
MNXM1108125,CPD-8146,MetaCyc
MNXM1108132,CPD-11463,MetaCyc
MNXM1108133,CPD-23325,MetaCyc
MNXM1108136,PROTOPORPHYRIN_IX,MetaCyc
MNXM1108138,DEOXY-D-RIBOSE-1-PHOSPHATE,MetaCyc
MNXM1108138,DEOXY-RIBOSE-1P,MetaCyc
MNXM1108139,CPD-23999,MetaCyc
MNXM1108140,CPD-7975,MetaCyc
MNXM1108143,CPD-8149,MetaCyc
MNXM1108145,CPD-13323,MetaCyc
MNXM1108148,CPD-11425,MetaCyc
MNXM1108149,CHLORATE,MetaCyc
MNXM1108151,CPD-3424,MetaCyc
MNXM1108154,CPD-6366,MetaCyc
MNXM1108155,CPD-9520,MetaCyc
MNXM1108157,CPD0-1937,MetaCyc
MNXM1108164,5-AZAOROTATE,MetaCyc
MNXM1108169,CPD0-1601,MetaCyc
MNXM1108171,CPD-14132,MetaCyc
MNXM1108173,CPD-8879,MetaCyc
MNXM1108175,ALPHA-D-GALACTOSE,MetaCyc
MNXM1108176,D-galactopyranose,MetaCyc
MNXM1108180,CPD-8204,MetaCyc
MNXM1108181,CYCLOHEXYL-ISOCYANIDE,MetaCyc
MNXM1108185,CPD-17322,MetaCyc
MNXM1108187,TRANS-CIS-UNDECAPRENYL-GROUP,MetaCyc
MNXM1108188,undecaprenyl,MetaCyc
MNXM1108189,ALLOLACTOSE,MetaCyc
MNXM1108194,CPD-8987,MetaCyc
MNXM1108195,CPD-15621,MetaCyc
MNXM1108196,D-Gulopyranose,MetaCyc
MNXM1108197,ALPHA-METHYL-TYROSINE,MetaCyc
MNXM11082,cis-delta17-3-oxo-C36-ACPs,MetaCyc
MNXM1108206,L-ASPARTATE,MetaCyc
MNXM1108208,CPD-10368,MetaCyc
MNXM1108209,IMIDAZOLE-RING,MetaCyc
MNXM1108214,L-AZASERINE,MetaCyc
MNXM1108219,CPD0-2167,MetaCyc
MNXM1108223,CPD-13136,MetaCyc
MNXM1108229,CPD-10027,MetaCyc
MNXM1108230,Dihydrocarveols,MetaCyc
MNXM1108231,CPD-7970,MetaCyc
MNXM1108234,ISOMETHYLEUGENOL,MetaCyc
MNXM1108245,CPD-15316,MetaCyc
MNXM1108249,CPD-14646,MetaCyc
MNXM1108251,CPD-22550,MetaCyc
MNXM1108252,CPD-13115,MetaCyc
MNXM1108255,N-Acylethanolamines,MetaCyc
MNXM1108259,CPD-19652,MetaCyc
MNXM1108260,VIOMYCIN-P,MetaCyc
MNXM1108262,CPD-10323,MetaCyc
MNXM1108265,CPD-7064,MetaCyc
MNXM1108266,CPD-1911,MetaCyc
MNXM1108268,CPD-1912,MetaCyc
MNXM1108276,CPD-696,MetaCyc
MNXM1108285,CPD-17759,MetaCyc
MNXM1108289,3-SULFINOALANINE,MetaCyc
MNXM1108290,UROCANATE,MetaCyc
MNXM11083,cis-delta17-C36-ACPs,MetaCyc
MNXM1108303,LINOLENIC_ACID,MetaCyc
MNXM1108308,ENVIOMYCIN,MetaCyc
MNXM1108315,CPD-12377,MetaCyc
MNXM1108317,CPD-13893,MetaCyc
MNXM1108324,CPD-13080,MetaCyc
MNXM1108327,UDP-APIOSE,MetaCyc
MNXM1108329,CMP-KDO,MetaCyc
MNXM1108336,GDP-GALACTOSE,MetaCyc
MNXM1108339,CPD-1099,MetaCyc
MNXM1108352,CPD-10780,MetaCyc
MNXM1108369,CPD-12513,MetaCyc
MNXM1108369,UDP-L-ARABINOSE,MetaCyc
MNXM1108369,UDP-L-arabinopyranose,MetaCyc
MNXM1108370,CPD-12514,MetaCyc
MNXM1108374,CPD-21542,MetaCyc
MNXM1108383,CPD-13636,MetaCyc
MNXM1108388,CPD3DJ-82,MetaCyc
MNXM1108389,CPD-8725,MetaCyc
MNXM1108393,N-QUINOLIN-8-YLMETHANESULFONAMI,MetaCyc
MNXM1108397,CPD-12592,MetaCyc
MNXM1108399,CPD-14268,MetaCyc
MNXM11084,cis-delta19-3-hydroxyC38-ACPs,MetaCyc
MNXM1108402,CPD0-1961,MetaCyc
MNXM1108404,CPD-13903,MetaCyc
MNXM1108405,CPD-8830,MetaCyc
MNXM1108408,CPD-15795,MetaCyc
MNXM1108410,CPD-10372,MetaCyc
MNXM1108412,CPD-10373,MetaCyc
MNXM1108414,CPD-10374,MetaCyc
MNXM1108421,CPD0-1277,MetaCyc
MNXM1108426,CPD0-2087,MetaCyc
MNXM1108429,CPD-8157,MetaCyc
MNXM1108431,CPD-6623,MetaCyc
MNXM1108438,CPD-18421,MetaCyc
MNXM1108442,CPD-11835,MetaCyc
MNXM1108449,CPD-10760,MetaCyc
MNXM1108461,CPD0-2230,MetaCyc
MNXM1108472,CPD-209,MetaCyc
MNXM1108472,UDP-4-amino-sugars,MetaCyc
MNXM1108478,CPD-11771,MetaCyc
MNXM1108480,CPD-15376,MetaCyc
MNXM1108482,T-2-NONENAL-CMPD,MetaCyc
MNXM1108486,CPD-13242,MetaCyc
MNXM1108488,CPD-17320,MetaCyc
MNXM1108488,Eicosatrienoates,MetaCyc
MNXM11085,cis-delta19-3-oxo-C38-ACPs,MetaCyc
MNXM1108501,CPD-11285,MetaCyc
MNXM1108511,CPD-10425,MetaCyc
MNXM1108514,CPD-19688,MetaCyc
MNXM1108515,CPD-9958,MetaCyc
MNXM1108517,Fucopyranoses,MetaCyc
MNXM1108518,CPD-14019,MetaCyc
MNXM1108519,CPD-12151,MetaCyc
MNXM1108522,ADP-L-GLYCERO-D-MANNO-HEPTOSE,MetaCyc
MNXM1108524,GLYCODEOXYCHOLIC_ACID,MetaCyc
MNXM1108525,CPD-9526,MetaCyc
MNXM1108527,THIDIAZURON,MetaCyc
MNXM1108534,CPD-17025,MetaCyc
MNXM1108535,CPD-16561,MetaCyc
MNXM1108537,CPD-13216,MetaCyc
MNXM1108542,ALLYSINE,MetaCyc
MNXM1108544,CPD-622,MetaCyc
MNXM1108548,CPD-7061,MetaCyc
MNXM1108551,UROPORPHYRIN_I,MetaCyc
MNXM1108553,CPD-3764,MetaCyc
MNXM1108558,CPD-21827,MetaCyc
MNXM1108559,CPD-12028,MetaCyc
MNXM1108561,CPD-12030,MetaCyc
MNXM1108564,CPD-61,MetaCyc
MNXM1108568,CPD-20077,MetaCyc
MNXM1108570,CPD-20437,MetaCyc
MNXM1108571,CPD-19836,MetaCyc
MNXM1108573,CPD-19838,MetaCyc
MNXM1108575,CPD-19837,MetaCyc
MNXM1108577,CPD-20795,MetaCyc
MNXM1108579,CPD-20759,MetaCyc
MNXM1108581,CPD-20770,MetaCyc
MNXM1108583,CPD-20762,MetaCyc
MNXM1108585,CPD-20768,MetaCyc
MNXM1108587,CPD-20771,MetaCyc
MNXM1108589,CPD-22561,MetaCyc
MNXM1108593,CPD-21047,MetaCyc
MNXM11086,cis-delta19-C38-ACPs,MetaCyc
MNXM11087,cis-delta21-3-hydroxyC40-ACPs,MetaCyc
MNXM11088,cis-delta21-3-oxo-C40-ACPs,MetaCyc
MNXM11089,cis-delta3-behenoyl-ACPs,MetaCyc
MNXM1109,57222428-ERGOSTATETRAENOL,MetaCyc
MNXM11090,cis-delta5-3-hydroxylignoceroyl-ACPs,MetaCyc
MNXM11091,cis-delta5-3-oxo-lignoceroyl-ACPs,MetaCyc
MNXM11092,Cis-Delta5-dodecenoyl-ACPs,MetaCyc
MNXM11093,cis-delta5-lignoceroyl-ACPs,MetaCyc
MNXM11094,cis-delta7-3-hydroxycerotoyl-ACPs,MetaCyc
MNXM11095,cis-delta7-3-oxo-cerotoyl-ACPs,MetaCyc
MNXM11096,cis-delta7-cerotoyl-ACPs,MetaCyc
MNXM11097,Cis-Delta7-tetradecenoyl-ACPs,MetaCyc
MNXM11098,cis-delta9-3-hydroxymontanoyl-ACPs,MetaCyc
MNXM11099,cis-delta9-3-oxo-montanoyl-ACPs,MetaCyc
MNXM11100,cis-delta9-montanoyl-ACPs,MetaCyc
MNXM11105,CPD-10523,MetaCyc
MNXM1111619,CPD0-1410,MetaCyc
MNXM11119,cis-vaccen-2-enoyl-ACPs,MetaCyc
MNXM1112405,CPD-10468,MetaCyc
MNXM1112426,CPD-20049,MetaCyc
MNXM1112427,CPD-20205,MetaCyc
MNXM1112429,CPD-20238,MetaCyc
MNXM1112431,CPD-20760,MetaCyc
MNXM1112433,CPD-20761,MetaCyc
MNXM1112435,CPD-20773,MetaCyc
MNXM1112437,CPD-20780,MetaCyc
MNXM1112439,CPD-20781,MetaCyc
MNXM1112441,CPD-20798,MetaCyc
MNXM1112443,CPD-20809,MetaCyc
MNXM1112445,CPD-20976,MetaCyc
MNXM1112447,CPD-21522,MetaCyc
MNXM1112449,CPD-14564,MetaCyc
MNXM1112451,CPD-21029,MetaCyc
MNXM1112453,CPD-20633,MetaCyc
MNXM1112470,CPD-8214,MetaCyc
MNXM1112472,CPD-23412,MetaCyc
MNXM1112476,CPD0-1053,MetaCyc
MNXM1112478,CPD0-1963,MetaCyc
MNXM1112487,S-ACETYLPHOSPHOPANTETHEINE,MetaCyc
MNXM1112488,CPD-14441,MetaCyc
MNXM1112491,CPD-14311,MetaCyc
MNXM1112494,CPD-12836,MetaCyc
MNXM1112495,CPD-14536,MetaCyc
MNXM1112553,Lacto-N-Biose-II,MetaCyc
MNXM11126,Citronellals,MetaCyc
MNXM11127,CPD-15141,MetaCyc
MNXM11129,cleaved-procollagen,MetaCyc
MNXM1113,KYNURENATE,MetaCyc
MNXM11130,CPD-15421,MetaCyc
MNXM1113065,CPD-23669,MetaCyc
MNXM1113167,CPD-22709,MetaCyc
MNXM1113168,CPD-22708,MetaCyc
MNXM1113351,Fucofuranoses,MetaCyc
MNXM11139,CPD-15182,MetaCyc
MNXM1113926,CPD-22684,MetaCyc
MNXM1114753,CPD1ZN3-1,MetaCyc
MNXM1114769,CPD-23442,MetaCyc
MNXM1114781,CPD-23340,MetaCyc
MNXM1114799,CPD-22923,MetaCyc
MNXM1114800,CPD-22982,MetaCyc
MNXM1114801,CPD-22983,MetaCyc
MNXM1114823,CPD-22733,MetaCyc
MNXM1114824,CPD-22734,MetaCyc
MNXM1114825,CPD-23427,MetaCyc
MNXM1114826,CPD-22730,MetaCyc
MNXM1114827,CPD-22732,MetaCyc
MNXM1114828,CPD-23203,MetaCyc
MNXM1114843,CPD-23476,MetaCyc
MNXM1114868,CPD-23454,MetaCyc
MNXM1115092,CPD-23475,MetaCyc
MNXM1115095,CPD-23469,MetaCyc
MNXM1115096,CPD-23461,MetaCyc
MNXM11152,Complement-5-alpha,MetaCyc
MNXM11153,Complement-5-alpha-prime,MetaCyc
MNXM1115703,CPD-23463,MetaCyc
MNXM1115704,CPD-23462,MetaCyc
MNXM1115706,CPD-22872,MetaCyc
MNXM1115707,CPD-22870,MetaCyc
MNXM1115708,CPD-22871,MetaCyc
MNXM1115923,CPD-22682,MetaCyc
MNXM11160,CPD-12215,MetaCyc
MNXM11161,CPD-15504,MetaCyc
MNXM11165,hydroxyphenyl-thiazolinyl-PchE,MetaCyc
MNXM11166,Hydroxyphenyl-bis-thiazolinyl-PchF,MetaCyc
MNXM11167,N-desmethyl-pyochelin-PchF,MetaCyc
MNXM11168,Pyochelinyl-PchF,MetaCyc
MNXM11169,CPD-12106,MetaCyc
MNXM11170,CPD-12378,MetaCyc
MNXM1117391,CPD-23919,MetaCyc
MNXM11175,CPD-5162,MetaCyc
MNXM11179,CPD-5167,MetaCyc
MNXM1118,DL-12-Propanediol,MetaCyc
MNXM1118364,CPD-24023,MetaCyc
MNXM1118766,CPD-23668,MetaCyc
MNXM11188,CPD-8202,MetaCyc
MNXM11189,CPD-8541,MetaCyc
MNXM1118915,CPD-22680,MetaCyc
MNXM1119265,CPD-23331,MetaCyc
MNXM1119385,CPD-22719,MetaCyc
